行业,企业名称,统一社会信用代码,烟尘（千克）,二氧化硫（千克）,氮氧化物（千克）,年份,月份
"生活垃圾焚烧	","威县深能环保有限公司	","91130533MA0DQ22B9R	","318.606000	","1177.828800	","2813.610100	",2023,11
"橡胶	","威县一橡橡胶制品有限公司	","92130533MA0A4TPKXY	","95.087500	","0.000000	","0.000000	",2023,11
"新型建材	","威县奕臻建筑材料有限公司	","91130533MA07NAYTX1	","0.000000	","0.000000	","0.000000	",2023,11
"其他具体行业	","邢台德贵纳米材料科技有限公司	","91130521MA07UEDU38	","74.485000	","165.985000	","1136.172000	",2023,11
"钢铁	","邢台钢铁有限责任公司	","91130500105783910L	","4206.088500	","13154.605100	","18359.919400	",2023,11
"火电	","邢台国泰发电有限责任公司	","91130500752441650E	","1349.686000	","16325.495200	","28405.596100	",2023,11
"橡胶	","邢台国运工贸有限公司	","9113052668433326XK	","4.929300	","0.000000	","0.000000	",2023,11
"化工	","邢台恒源化工集团有限公司	","911305007158695947	","0.000000	","417.984200	","0.000000	",2023,11
"造纸及纸制品业	","邢台鸿鑫泰纸业有限公司	","91130501MABLURRB58	","0.000000	","0.000000	","124.822000	",2023,11
"其他具体行业	","邢台嘉泰环保科技有限公司	","9113058134782800X8	","19.846000	","37.895956	","728.518480	",2023,11
"水泥	","邢台建德水泥有限公司	","911305216892502367	","63.381200	","0.034800	","283.283400	",2023,11
"化工	","邢台金丰能源科技有限公司	","911305237589086297	","395.920000	","950.470400	","2148.790100	",2023,11
"新型建材	","邢台金牛玻纤有限责任公司	","91130502677360913Y	","9.834000	","38.173300	","49.027400	",2023,11
"其他具体行业	","邢台金沙河面业有限责任公司	","91130527799564308G	","80.964000	","118.382000	","315.188000	",2023,11
"水泥	","邢台金隅冀东水泥有限公司	","911305226992296922	","39.806700	","450.557900	","1320.648900	",2023,11
"水泥	","邢台金隅冀东水泥有限公司牛山分公司	","911305220849570874	","0.000000	","0.000000	","0.000000	",2023,11
"水泥	","邢台金隅咏宁水泥有限公司	","91130582308286885G	","480.261900	","27.263000	","3938.985000	",2023,11
"其他具体行业	","邢台聚隆燃气有限责任公司（隆尧热源站）	","911305000911098953	","8.476800	","6.478892	","210.055617	",2023,11
"其他具体行业	","邢台劳特斯新材料科技有限公司	","91130581MA0EDCKP5G	","227.847000	","71.858727	","56.240490	",2023,11
"其他具体行业	","邢台民源纸业有限公司	","91130501MA0E8E888P	","0.000000	","0.000000	","0.000000	",2023,11
"化工	","邢台庆华再生资源利用有限公司	","9113052255909655XK	","0.000000	","0.000000	","0.000000	",2023,11
"其他具体行业	","邢台荣鑫热力有限公司	","91130525MA0A32NY2C	","17.527200	","135.900000	","845.741200	",2023,11
"其他具体行业	","邢台市福德纸业有限公司	","91130501MA0EN6693G	","0.000000	","0.000000	","105.653000	",2023,11
"固体废物处理厂	","邢台市嘉德恒信医疗废物处置有限公司	","91130526693493521N	","0.000000	","0.000000	","0.000000	",2023,11
"新型建材	","邢台市金泳新型建材有限公司	","91130501MAC7GBENXR	","0.000000	","0.000000	","0.000000	",2023,11
"化工	","邢台市茂新化工产品有限公司	","911305305909673848	","78.381199	","634.251434	","1343.312994	",2023,11
"橡胶	","邢台市双雄橡胶制品有限公司	","91130529561994367K	","0.000000	","0.000000	","0.000000	",2023,11
"其他具体行业	","邢台市新锦纸业有限公司	","91130501MA7N8T409J	","0.000000	","0.000000	","385.678000	",2023,11
"新型建材	","邢台市众源建筑材料有限公司	","91130506MA07MXWR82	","0.000000	","0.000000	","0.000000	",2023,11
"铸造	","邢台曙光轧辊有限公司	","9113050174153056XD	","74.606000	","0.000000	","0.000000	",2023,11
"铸造	","邢台顺企机械有限公司	","91130523050990591T	","2.630000	","0.434000	","20.889500	",2023,11
"其他具体行业	","邢台松赫环保科技有限公司	","91130530MA0CFDYF49	","8.871000	","68.094414	","214.505316	",2023,11
"其他具体行业	","邢台通利光缆材料科技有限公司	","91130521559089640X	","0.000000	","0.000000	","0.000000	",2023,11
"新型建材	","邢台县马河育才煤矸石烧结多孔砖厂	","92130521MA08HJNW7P	","0.000000	","0.000000	","0.000000	",2023,11
"其他具体行业	","邢台县旭东工贸有限责任公司	","911305217777387419	","0.000000	","0.000000	","0.000000	",2023,11
"其他具体行业	","邢台新翔金属材料科技股份有限公司	","911305007651704236	","6.826400	","10.540000	","281.250000	",2023,11
"化工	","邢台旭阳化工有限公司	","91130500092858396H	","70.888000	","778.221000	","2926.520400	",2023,11
"化工	","邢台旭阳煤化工有限公司	","91130500787010754W	","80.712000	","451.730000	","904.160000	",2023,11
"其他具体行业	","邢台跃晟橡胶制品有限公司	","91130529MA0DF0AD0G	","0.749130	","0.000000	","0.000000	",2023,11
"水泥	","邢台中联水泥有限公司	","91130523772796993X	","15.045200	","0.000000	","0.000000	",2023,11
"石灰和石膏制造	","邢台中邱石灰有限责任公司	","91130523560462297H	","0.000000	","0.000000	","0.000000	",2023,11
"橡胶	","优科豪马轮胎工业(邢台)有限公司	","91130500567354539P	","0.000000	","0.000000	","74.968800	",2023,11
"橡胶	","优科豪马轮胎工业（河北）有限公司	","91130500789814078H	","0.000000	","0.000000	","16.462400	",2023,11
"火电	","玉锋实业集团有限公司	","91130528601068705W	","975.783200	","2331.219000	","8944.771200	",2023,11
"铸造	","远大阀门集团有限公司	","91130525721609633G	","24.309000	","0.000000	","0.000000	",2023,11
"铸造	","中钢集团邢台机械轧辊有限公司	","91130500105780461T	","1109.802500	","0.000000	","48.193200	",2023,11
"其他具体行业	","中环寰慧（南宫）节能热力有限公司	","91130581069428451H	","14.783000	","168.194000	","300.923000	",2023,11
"热力生产和供应	","中煤科工邢台清洁能源有限公司	","91130534MA0FE4X40L	","6.793150	","96.969900	","174.888535	",2023,11
"化工	","柏乡君和化工有限公司	","91130524766632810X	","0.000000	","0.000000	","0.000000	",2023,12
"其他具体行业	","柏乡县昌华热力有限公司	","91130524398865687N	","55.437000	","15.667000	","244.023000	",2023,12
"工业园区	","柏乡县晨光热力有限公司	","91130524MA08KUMQ80	","85.107000	","5.652000	","639.529000	",2023,12
"其他具体行业	","柏乡县宏港热力有限公司	","91130524MA08KY3A7X	","23.566700	","26.444900	","454.184000	",2023,12
"生物发电	","柏乡县热华能源科技有限公司	","91130524MA08UFDX19	","49.137000	","12.540000	","323.602000	",2023,12
"新型建材	","柏乡县拥军新型墙体砖制造有限公司	","911305243360021223	","0.000000	","0.000000	","0.000000	",2023,12
"钢铁	","德龙钢铁有限公司	","911305007575188644	","6469.838000	","10935.942000	","38678.281000	",2023,12
"橡胶	","广宗县昌盛橡塑制品厂	","92130531MA08WA9A50	","7.788083	","0.000000	","0.000000	",2023,12
"新型建材	","广宗县广远建材有限公司	","911305313479883884	","0.000000	","0.000000	","0.000000	",2023,12
"橡胶	","广宗县恒升橡胶制品厂	","92130531MA0CX6U3XE	","16.955066	","0.000000	","0.000000	",2023,12
"橡胶	","广宗县吉达橡胶有限公司	","91130531MA07K2NB4Q	","253.121000	","0.000000	","0.000000	",2023,12
"橡胶	","广宗县金海橡胶制品厂	","92130531MA08W9BE8H	","13.022816	","0.000000	","0.000000	",2023,12
"火电	","广宗县金腾热力有限公司	","91130531058191890F	","297.860000	","412.200000	","488.849000	",2023,12
"橡胶	","广宗县盛乾车业有限责任公司	","91130531MA0DWQMN2C	","22.202567	","0.000000	","0.000000	",2023,12
"热力生产和供应	","广宗县万热力达供热有限公司	","911305310982923628	","90.708000	","861.325000	","1064.572000	",2023,12
"橡胶	","广宗县艺康橡塑厂	","91130531M0A93MC249	","5.610047	","0.000000	","0.000000	",2023,12
"火电	","国家电投集团宁晋热电有限公司	","91130528078773783A	","260.993000	","250.883000	","223.874000	",2023,12
"生物发电	","国能南宫生物发电有限公司	","9113058168928142X4	","64.529000	","398.075000	","1818.341000	",2023,12
"生物发电	","国能威县生物发电有限公司	","91130533789843063T	","0.000000	","0.000000	","0.000000	",2023,12
"热力生产和供应	","河北安米诺氨基酸科技有限责任公司清河热力供应处	","91130534MA0DXJ1K09	","18.766411	","9.796561	","174.769465	",2023,12
"电力	","河北崇羌热力有限公司	","91130533570057850D	","720.215000	","3002.423000	","7177.871000	",2023,12
"玻璃	","河北德金玻璃有限公司	","91130582777729036T	","860.935000	","2446.155000	","9125.844000	",2023,12
"固体废物处理厂	","河北德谦环保科技有限公司	","91130500567357035L	","0.000000	","0.000000	","0.000000	",2023,12
"陶瓷	","河北德尚瓷业有限公司	","91130525575546258E	","4.188000	","35.609000	","80.120000	",2023,12
"玻璃	","河北东兴玻璃有限公司	","91130582782599045W	","49.153500	","108.877400	","387.731700	",2023,12
"橡胶	","河北丰融塑胶制品有限公司	","911305335836369589	","30.626700	","0.000000	","0.000000	",2023,12
"化肥	","河北高盛化肥有限公司	","911305325576968850	","4.421000	","0.000000	","0.000000	",2023,12
"新型建材	","河北和睦建筑材料有限公司	","91130528347646329H	","0.000000	","0.000000	","0.000000	",2023,12
"化工	","河北宏光玻璃材料有限公司	","911305826690505445	","14.758000	","85.549000	","146.264000	",2023,12
"新型建材	","河北宏谦建材有限公司	","91130526347884300C	","0.000000	","0.000000	","0.000000	",2023,12
"新型建材	","河北宏旺桥耐火材料有限公司	","91130522MA07KKP49G	","0.000000	","0.000000	","0.000000	",2023,12
"其他具体行业	","河北鸿图锌业有限公司	","91130522777748528P	","2.369000	","0.869000	","5.520000	",2023,12
"其他具体行业	","河北鸿源再生资源回收有限公司	","91130535MA09MH5E8J	","0.909800	","0.675300	","6.266700	",2023,12
"橡胶	","河北互为橡胶科技有限公司	","91130529MA0D6CGM6E	","7.906000	","0.000000	","0.000000	",2023,12
"玻璃	","河北冀中新材料有限公司	","91130582MA0DN1UP2N	","38.054490	","24.254080	","1007.625300	",2023,12
"化工	","河北建滔能源发展有限公司	","91130500752420462K	","112.943600	","452.503600	","498.242800	",2023,12
"火电	","河北建投沙河发电有限责任公司	","91130582687024809Y	","6044.671900	","31469.330000	","48187.990000	",2023,12
"火电	","河北健民淀粉糖业有限公司	","911305287415091621	","0.000000	","0.000000	","0.000000	",2023,12
"新型建材	","河北金舵岩棉制品有限公司	","9113052258967738XQ	","0.000000	","0.000000	","0.000000	",2023,12
"新型建材	","河北金冠建材有限公司	","91130527067015848J	","0.000000	","0.000000	","0.000000	",2023,12
"玻璃	","河北金宏阳太阳能科技股份有限公司	","91130500561968599W	","95.966000	","94.353600	","1876.048300	",2023,12
"水泥	","河北金隆水泥集团有限公司	","911305256010575637	","26.851000	","0.000000	","0.000000	",2023,12
"化工	","河北金牛旭阳化工有限公司	","91130521673215778U	","37.063000	","11.103000	","365.428000	",2023,12
"其他具体行业	","河北金沙河面业集团有限责任公司	","911305827009444834	","14.706300	","291.866000	","311.198000	",2023,12
"生活垃圾焚烧	","河北锦宝石循环资源开发集团有限公司	","91130524MA09YJWJ1J	","109.804000	","771.938000	","1966.493000	",2023,12
"其他具体行业	","河北锦好热力有限公司	","911305240849607026	","0.000000	","0.000000	","0.000000	",2023,12
"化工	","河北九木生物科技有限公司	","91130533073708691M	","0.000000	","0.000000	","0.000000	",2023,12
"其他具体行业	","河北凯山新能源科技有限公司	","911305825689412410	","0.000000	","0.000000	","0.000000	",2023,12
"化工	","河北康丰木业有限公司	","91130506588190000A	","0.000000	","0.000000	","0.000000	",2023,12
"化工	","河北六合化工有限公司	","91130528336171508M	","0.000000	","8.835000	","0.000000	",2023,12
"化工	","河北茂盛农业科技开发股份有限公司	","91130500757525175J	","0.000000	","0.000000	","0.000000	",2023,12
"其他具体行业	","河北镁神科技股份有限公司	","911305316610547945	","0.483000	","0.337000	","4.892000	",2023,12
"其他具体行业	","河北镁泰镁质材料有限公司	","911305310954895067	","4.817000	","0.578000	","15.824000	",2023,12
"火电	","河北宁纺集团有限责任公司	","911305286014275874	","12.447000	","134.745000	","127.082000	",2023,12
"其他具体行业	","河北宁鸣清洁能源有限公司平乡县分公司	","91130532MAE1B58590	","15.495000	","47.444000	","948.525000	",2023,12
"其他具体行业	","河北商耐新材料科技有限公司	","91130522MA0989PX2C	","0.000000	","0.000000	","0.000000	",2023,12
"化工	","河北深茂新材料科技有限公司	","9113050667030656X9	","75.794200	","81.271800	","337.812100	",2023,12
"化肥	","河北胜丰肥业有限公司	","911305257840988930	","0.000000	","0.000000	","0.000000	",2023,12
"化工	","河北省沙河市恒高化工有限公司	","91130582732904638D	","0.000000	","0.000000	","0.000000	",2023,12
"橡胶	","河北泰能鸿森医疗科技有限公司	","91130581054013624U	","61.379733	","124.965984	","289.537065	",2023,12
"其他具体行业	","河北特正达建筑材料有限公司	","91130528MA07K6KX63	","0.000000	","0.000000	","0.000000	",2023,12
"橡胶	","河北无双橡胶制品有限公司	","91130529MA07PEJW01	","0.818117	","0.000000	","0.000000	",2023,12
"碳素	","河北翔九石墨股份有限公司	","911305210922986910	","12.030000	","148.533000	","142.183000	",2023,12
"水泥	","河北新盈科创钙业股份有限公司	","91130500MA07K0XU82	","0.000000	","0.000000	","0.000000	",2023,12
"玻璃	","河北鑫利玻璃有限公司	","91130582779196018C	","320.521000	","198.579000	","4004.386000	",2023,12
"新型建材	","河北邢台新兴墙材有限公司	","91130521105914597F	","0.000000	","0.000000	","0.000000	",2023,12
"化工	","河北邢台冶金镁业有限公司	","9113052170078730XT	","0.229000	","0.625000	","2.431000	",2023,12
"其他具体行业	","河北邢州耐火材料有限公司	","91130522788660337M	","0.000000	","0.000000	","0.000000	",2023,12
"橡胶	","河北亿泰橡塑制品有限公司	","91130533060464958D	","0.000000	","0.000000	","0.000000	",2023,12
"橡胶	","河北禹工工程橡胶有限公司	","911305313476928191	","114.576762	","0.000000	","0.000000	",2023,12
"其他具体行业	","河北岳腾热力有限公司分厂	","91130532MA7BXHYE28	","0.000000	","0.000000	","0.000000	",2023,12
"其他具体行业	","河北云筒环保科技有限公司	","91130528MA097M8H3K	","1.860100	","2.650000	","85.145000	",2023,12
